报道时间,省份,城市,新增确诊,新增出院,新增死亡,消息来源,来源链接1,来源链接2,来源链接3,备注
2月21日,湖北,天门市,15,0,0,湖北卫健委,https://wap.peopleapp.com/article/5185537/5086018?from=timeline&isappinstalled=0,,,2月19日订正
2月22日,阿联酋,,2,0,0,央视,http://m.news.cctv.com/2020/02/22/ARTIEsbvrICFVQfDljHI9l6c200222.shtml,,,
2月22日,山西,长治市,0,1,0,央视,http://m.news.cctv.com/2020/02/22/ARTIU93ku09fgKR1ccx3OiZr200222.shtml,,,
2月22日,山西,晋城市,0,1,0,央视,http://m.news.cctv.com/2020/02/22/ARTIU93ku09fgKR1ccx3OiZr200222.shtml,,,
2月22日,天津,宝坻区,1,0,0,央视,http://m.news.cctv.com/2020/02/22/ARTIJ8Ltnjxqri4HwojXgbne200222.shtml,,,
2月22日,湖南,湘西州,0,1,0,央视,http://m.news.cctv.com/2020/02/22/ARTIkBfbLk0bQgP1NsdCP8fl200222.shtml,,,
2月22日,新疆,巴音郭楞州,0,2,0,央视,http://m.news.cctv.com/2020/02/22/ARTIDuLjXcEVI8WPDGw4qQic200222.shtml,,,
2月22日,美国,,19,0,0,央视,http://m.news.cctv.com/2020/02/22/ARTIBkv8M9wCSca9UsbsqaxP200222.shtml,,,
2月22日,加拿大,,1,3,0,央视,http://m.news.cctv.com/2020/02/22/ARTIJ1hWIogSn0PeguP1HrIh200222.shtml,,,
2月22日,重庆,万州区,3,9,0,央视,http://m.news.cctv.com/2020/02/22/ARTIfwZCzLZ5R8cSJuwQR2Ha200222.shtml,,,
2月22日,重庆,开州区,1,0,0,央视,http://m.news.cctv.com/2020/02/22/ARTIfwZCzLZ5R8cSJuwQR2Ha200222.shtml,,,
2月22日,重庆,巫溪县,1,0,0,央视,http://m.news.cctv.com/2020/02/22/ARTIfwZCzLZ5R8cSJuwQR2Ha200222.shtml,,,
2月22日,重庆,江北区,0,1,0,央视,http://m.news.cctv.com/2020/02/22/ARTIfwZCzLZ5R8cSJuwQR2Ha200222.shtml,,,
2月22日,重庆,九龙坡区,0,1,0,央视,http://m.news.cctv.com/2020/02/22/ARTIfwZCzLZ5R8cSJuwQR2Ha200222.shtml,,,
2月22日,重庆,渝北区,0,1,0,央视,http://m.news.cctv.com/2020/02/22/ARTIfwZCzLZ5R8cSJuwQR2Ha200222.shtml,,,
2月22日,重庆,合川区,0,2,0,央视,http://m.news.cctv.com/2020/02/22/ARTIfwZCzLZ5R8cSJuwQR2Ha200222.shtml,,,
2月22日,重庆,綦江区,0,1,0,央视,http://m.news.cctv.com/2020/02/22/ARTIfwZCzLZ5R8cSJuwQR2Ha200222.shtml,,,
2月22日,重庆,开州区,0,1,0,央视,http://m.news.cctv.com/2020/02/22/ARTIfwZCzLZ5R8cSJuwQR2Ha200222.shtml,,,
2月22日,重庆,石柱县,0,1,0,央视,http://m.news.cctv.com/2020/02/22/ARTIfwZCzLZ5R8cSJuwQR2Ha200222.shtml,,,
2月22日,云南,昭通市,0,1,0,央视,http://m.news.cctv.com/2020/02/22/ARTIcvU3fF1lfvuKjBJBQEUf200222.shtml,,,
2月22日,云南,文山州,0,1,0,央视,http://m.news.cctv.com/2020/02/22/ARTIcvU3fF1lfvuKjBJBQEUf200222.shtml,,,
2月22日,河北,石家庄市,1,1,0,央视,http://m.news.cctv.com/2020/02/22/ARTI4gHXsWqhznYWHgdbbtFm200222.shtml,,,
2月22日,河北,唐山市,0,3,0,央视,http://m.news.cctv.com/2020/02/22/ARTI4gHXsWqhznYWHgdbbtFm200222.shtml,,,
2月22日,河北,保定市,0,2,0,央视,http://m.news.cctv.com/2020/02/22/ARTI4gHXsWqhznYWHgdbbtFm200222.shtml,,,
2月22日,河北,邢台市,0,2,0,央视,http://m.news.cctv.com/2020/02/22/ARTI4gHXsWqhznYWHgdbbtFm200222.shtml,,,
2月22日,河北,邯郸市,0,2,0,央视,http://m.news.cctv.com/2020/02/22/ARTI4gHXsWqhznYWHgdbbtFm200222.shtml,,,
2月22日,河北,承德市,0,1,0,央视,http://m.news.cctv.com/2020/02/22/ARTI4gHXsWqhznYWHgdbbtFm200222.shtml,,,
2月22日,河北,张家口市,0,0,0,央视,http://m.news.cctv.com/2020/02/22/ARTI4gHXsWqhznYWHgdbbtFm200222.shtml,,,
2月22日,河北,秦皇岛市,0,0,1,央视,http://m.news.cctv.com/2020/02/22/ARTI4gHXsWqhznYWHgdbbtFm200222.shtml,,,
2月22日,河北,廊坊市,0,1,0,央视,http://m.news.cctv.com/2020/02/22/ARTI4gHXsWqhznYWHgdbbtFm200222.shtml,,,
2月22日,黑龙江,哈尔滨市,0,20,0,央视,http://m.news.cctv.com/2020/02/22/ARTIz3eExeVZNNMGppAOWWCU200222.shtml,,,
2月22日,黑龙江,双鸭山市,0,5,0,央视,http://m.news.cctv.com/2020/02/22/ARTIz3eExeVZNNMGppAOWWCU200222.shtml,,,
2月22日,黑龙江,佳木斯市,0,1,0,央视,http://m.news.cctv.com/2020/02/22/ARTIz3eExeVZNNMGppAOWWCU200222.shtml,,,
2月22日,黑龙江,鸡西市,0,2,0,央视,http://m.news.cctv.com/2020/02/22/ARTIz3eExeVZNNMGppAOWWCU200222.shtml,,,
2月22日,黑龙江,齐齐哈尔市,0,6,0,央视,http://m.news.cctv.com/2020/02/22/ARTIz3eExeVZNNMGppAOWWCU200222.shtml,,,
2月22日,黑龙江,黑河市,0,1,0,央视,http://m.news.cctv.com/2020/02/22/ARTIz3eExeVZNNMGppAOWWCU200222.shtml,,,
2月22日,广西,南宁市,1,1,0,央视,http://m.news.cctv.com/2020/02/22/ARTIwKsaZ8Jeo9ORTl9KxMfJ200222.shtml,,,
2月22日,广西,桂林市,1,2,0,央视,http://m.news.cctv.com/2020/02/22/ARTIwKsaZ8Jeo9ORTl9KxMfJ200222.shtml,,,
2月22日,广西,河池市,1,0,0,央视,http://m.news.cctv.com/2020/02/22/ARTIwKsaZ8Jeo9ORTl9KxMfJ200222.shtml,,,
2月22日,广西,贺州市,0,1,0,央视,http://m.news.cctv.com/2020/02/22/ARTIwKsaZ8Jeo9ORTl9KxMfJ200222.shtml,,,
2月22日,吉林,长春市,0,1,0,央视,http://m.news.cctv.com/2020/02/22/ARTIDv6s4U0Zhmg1kTwUKzxO200222.shtml,,,
2月22日,吉林,公主岭市,0,1,0,央视,http://m.news.cctv.com/2020/02/22/ARTIDv6s4U0Zhmg1kTwUKzxO200222.shtml,,,
2月22日,安徽,马鞍山市,1,0,0,央视,http://m.news.cctv.com/2020/02/22/ARTIOkB5UnVWEpE88OiHOkBG200222.shtml,,,
2月22日,福建,地市明细不详,0,0,0,央视,http://m.news.cctv.com/2020/02/22/ARTIoxhExL65P6y3JwVhi0RP200222.shtml,,,
2月22日,福建,厦门市,0,2,0,厦门卫健委,http://hfpc.xm.gov.cn/xwzx/tzgg/202002/t20200222_2423737.htm,,,
2月22日,内蒙古,巴彦淖尔市,0,3,0,央视,http://m.news.cctv.com/2020/02/22/ARTIdl9Jxftw7TmEgGK9UQGs200222.shtml,,,
2月22日,内蒙古,鄂尔多斯市,0,1,0,央视,http://m.news.cctv.com/2020/02/22/ARTIdl9Jxftw7TmEgGK9UQGs200222.shtml,,,
2月22日,陕西,西安市,0,12,0,西安发布,http://xian.aiggfw.jdcloud.com/h5/illdate?scene=126&clicktime=1581694435,,,
2月22日,陕西,安康市,0,1,0,西安发布,http://xian.aiggfw.jdcloud.com/h5/illdate?scene=126&clicktime=1581694436,,,
2月22日,陕西,咸阳市,0,4,0,西安发布,http://xian.aiggfw.jdcloud.com/h5/illdate?scene=126&clicktime=1581694437,,,
2月22日,陕西,宝鸡市,0,1,0,西安发布,http://xian.aiggfw.jdcloud.com/h5/illdate?scene=126&clicktime=1581694438,,,
2月22日,陕西,榆林市,0,2,0,西安发布,http://xian.aiggfw.jdcloud.com/h5/illdate?scene=126&clicktime=1581694439,,,
2月22日,陕西,地市明细不详,0,3,0,西安发布,http://xian.aiggfw.jdcloud.com/h5/illdate?scene=126&clicktime=1581694440,暂未更新,,
2月22日,河南,信阳市,3,0,0,央视,http://m.news.cctv.com/2020/02/22/ARTIY7fjNCSA5z18uWYgDVag200222.shtml,,,
2月22日,河南,地市明细不详,0,7,0,央视,http://m.news.cctv.com/2020/02/22/ARTIY7fjNCSA5z18uWYgDVag200222.shtml,,,
2月22日,湖南,株洲市,1,1,0,央视,http://m.news.cctv.com/2020/02/22/ARTIKzfBHr5B0O3UZZFRi7Sh200222.shtml,,,
2月22日,湖南,湘潭市,1,2,0,央视,http://m.news.cctv.com/2020/02/22/ARTIKzfBHr5B0O3UZZFRi7Sh200222.shtml,,,
2月22日,湖南,长沙市,0,5,0,央视,http://m.news.cctv.com/2020/02/22/ARTIKzfBHr5B0O3UZZFRi7Sh200222.shtml,,,
2月22日,湖南,邵阳市,0,2,0,央视,http://m.news.cctv.com/2020/02/22/ARTIKzfBHr5B0O3UZZFRi7Sh200222.shtml,,,
2月22日,湖南,益阳市,0,3,0,央视,http://m.news.cctv.com/2020/02/22/ARTIKzfBHr5B0O3UZZFRi7Sh200222.shtml,,,
2月22日,湖南,永州市,0,5,0,央视,http://m.news.cctv.com/2020/02/22/ARTIKzfBHr5B0O3UZZFRi7Sh200222.shtml,,,
2月22日,湖南,娄底市,0,1,0,央视,http://m.news.cctv.com/2020/02/22/ARTIKzfBHr5B0O3UZZFRi7Sh200222.shtml,,,
2月22日,湖南,岳阳市,0,1,0,央视,http://m.news.cctv.com/2020/02/22/ARTIKzfBHr5B0O3UZZFRi7Sh200222.shtml,,,
2月22日,海南,海口市,0,1,0,央视,http://m.news.cctv.com/2020/02/22/ARTIB6D6B8EIbCMUP27vWUKR200222.shtml,,,
2月22日,海南,澄迈县,0,1,0,央视,http://m.news.cctv.com/2020/02/22/ARTIB6D6B8EIbCMUP27vWUKR200222.shtml,,,
2月22日,山东,泰安市,1,0,0,山东卫健委,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200222_2582373.html,,,
2月22日,山东,济南市,0,4,0,山东卫健委,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200222_2582373.html,,,
2月22日,山东,淄博市,0,1,0,山东卫健委,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200222_2582373.html,,,
2月22日,山东,枣庄市,0,3,0,山东卫健委,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200222_2582373.html,,,
2月22日,山东,烟台市,0,1,0,山东卫健委,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200222_2582373.html,,,
2月22日,山东,泰安市,0,6,0,山东卫健委,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200222_2582373.html,,,
2月22日,山东,威海市,0,2,0,山东卫健委,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200222_2582373.html,,,
2月22日,山东,日照市,0,1,0,山东卫健委,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200222_2582373.html,,,
2月22日,山东,聊城市,0,1,0,山东卫健委,http://wsjkw.shandong.gov.cn/ztzl/rdzt/qlzhfkgz/tzgg/202002/t20200222_2582373.html,,,
2月22日,四川,甘孜州,1,0,0,央视,http://m.news.cctv.com/2020/02/22/ARTIsiHZ6pQutsEr8QV6Tv6Y200222.shtml,,,
2月22日,澳大利亚,NA,2,0,0,央视,http://m.news.cctv.com/2020/02/22/ARTIBwr93QDh16hPYNOIcZ6k200222.shtml,,,
2月22日,上海,地市明细不详,0,0,1,央视,http://m.news.cctv.com/2020/02/22/ARTIlmyNlfgwRuxiuIOUYqOv200222.shtml,,,
2月22日,江苏,泰州市,,1,0,央视,http://m.news.cctv.com/2020/02/22/ARTIKYTPjph4Dm7Qfk0LbD6X200222.shtml,,,
2月22日,江苏,镇江市,,1,0,央视,http://m.news.cctv.com/2020/02/22/ARTIKYTPjph4Dm7Qfk0LbD6X200222.shtml,,,
2月22日,江苏,南京市,,5,0,央视,http://m.news.cctv.com/2020/02/22/ARTIKYTPjph4Dm7Qfk0LbD6X200222.shtml,,,
2月22日,江苏,无锡市,,1,0,央视,http://m.news.cctv.com/2020/02/22/ARTIKYTPjph4Dm7Qfk0LbD6X200222.shtml,,,
2月22日,江苏,南通市,,5,0,央视,http://m.news.cctv.com/2020/02/22/ARTIKYTPjph4Dm7Qfk0LbD6X200222.shtml,,,
2月22日,江苏,连云港市,,4,0,央视,http://m.news.cctv.com/2020/02/22/ARTIKYTPjph4Dm7Qfk0LbD6X200222.shtml,,,
2月22日,江苏,淮安市,,1,0,央视,http://m.news.cctv.com/2020/02/22/ARTIKYTPjph4Dm7Qfk0LbD6X200222.shtml,,,
2月22日,江苏,扬州市,,2,0,央视,http://m.news.cctv.com/2020/02/22/ARTIKYTPjph4Dm7Qfk0LbD6X200222.shtml,,,
2月22日,贵州,贵阳市,0,1,0,央视,http://m.news.cctv.com/2020/02/22/ARTI4kFEOYauftViKctC7PXA200222.shtml,,,需要对一下，多录了
2月22日,贵州,遵义市,0,1,0,央视,http://m.news.cctv.com/2020/02/22/ARTI4kFEOYauftViKctC7PXA200222.shtml,,,
2月22日,贵州,毕节市,0,3,0,央视,http://m.news.cctv.com/2020/02/22/ARTI4kFEOYauftViKctC7PXA200222.shtml,,,
2月22日,贵州,黔东南州,0,3,0,央视,http://m.news.cctv.com/2020/02/22/ARTI4kFEOYauftViKctC7PXA200222.shtml,,,
2月22日,贵州,黔南州,0,5,0,央视,http://m.news.cctv.com/2020/02/22/ARTI4kFEOYauftViKctC7PXA200222.shtml,,,
2月22日,新疆,新疆生产建设兵团,0,0,1,央视,http://m.news.cctv.com/2020/02/22/ARTI9Sdy93vPVOVmpHCDnA2g200222.shtml,,,
2月22日,江西,南昌市,0,17,0,央视,http://m.news.cctv.com/2020/02/22/ARTI1zNcBXaL7y9h2G4pegxS200222.shtml,,,
2月22日,江西,上饶市,0,11,0,央视,http://m.news.cctv.com/2020/02/22/ARTI1zNcBXaL7y9h2G4pegxS200222.shtml,,,
2月22日,江西,抚州市,0,9,0,央视,http://m.news.cctv.com/2020/02/22/ARTI1zNcBXaL7y9h2G4pegxS200222.shtml,,,
2月22日,江西,新余市,0,7,0,央视,http://m.news.cctv.com/2020/02/22/ARTI1zNcBXaL7y9h2G4pegxS200222.shtml,,,
2月22日,江西,赣州市,0,6,0,央视,http://m.news.cctv.com/2020/02/22/ARTI1zNcBXaL7y9h2G4pegxS200222.shtml,,,
2月22日,江西,宜春市,0,5,0,央视,http://m.news.cctv.com/2020/02/22/ARTI1zNcBXaL7y9h2G4pegxS200222.shtml,,,
2月22日,浙江,金华市,0,1,0,央视,http://m.news.cctv.com/2020/02/22/ARTIzPhLMeuq5AMGU1qNdO5h200222.shtml,,,
2月22日,浙江,绍兴市,0,1,0,央视,http://m.news.cctv.com/2020/02/22/ARTIzPhLMeuq5AMGU1qNdO5h200222.shtml,,,
2月22日,浙江,衢州市,2,0,0,央视,http://m.news.cctv.com/2020/02/22/ARTIzPhLMeuq5AMGU1qNdO5h200222.shtml,,,省十里丰监狱
2月22日,浙江,杭州市,0,10,0,央视,http://m.news.cctv.com/2020/02/22/ARTIzPhLMeuq5AMGU1qNdO5h200222.shtml,,,
2月22日,浙江,宁波市,0,5,0,央视,http://m.news.cctv.com/2020/02/22/ARTIzPhLMeuq5AMGU1qNdO5h200222.shtml,,,
2月22日,浙江,台州市,0,0,0,央视,http://m.news.cctv.com/2020/02/22/ARTIzPhLMeuq5AMGU1qNdO5h200222.shtml,,,
2月22日,浙江,温州市,0,23,0,央视,http://m.news.cctv.com/2020/02/22/ARTIzPhLMeuq5AMGU1qNdO5h200222.shtml,,,
2月22日,辽宁,沈阳市,0,4,0,央视,http://m.news.cctv.com/2020/02/22/ARTIqJqxmLjBaJQrmuQpMo60200222.shtml,,,
2月22日,辽宁,丹东市,0,1,0,央视,http://m.news.cctv.com/2020/02/22/ARTIqJqxmLjBaJQrmuQpMo60200222.shtml,,,
2月22日,北京,朝阳区,2,0,0,央视,http://m.news.cctv.com/2020/02/22/ARTI6IlkwA8RVktrF4A1G74L200222.shtml,,,
2月22日,北京,海淀区,1,0,0,央视,http://m.news.cctv.com/2020/02/22/ARTI6IlkwA8RVktrF4A1G74L200222.shtml,,,
2月22日,北京,地市明细不详,0,9,0,央视,http://m.news.cctv.com/2020/02/22/ARTI6IlkwA8RVktrF4A1G74L200222.shtml,,,
2月22日,广东,广州市,4,0,0,央视,http://m.news.cctv.com/2020/02/22/ARTImcnbr54TLBbUTOSAraJp200222.shtml,,,
2月22日,广东,深圳市,1,0,0,央视,http://m.news.cctv.com/2020/02/22/ARTImcnbr54TLBbUTOSAraJp200222.shtml,,,
2月22日,广东,肇庆市,1,0,0,央视,http://m.news.cctv.com/2020/02/22/ARTImcnbr54TLBbUTOSAraJp200222.shtml,,,
2月22日,四川,成都市,0,4,0,四川卫健委,http://wsjkw.sc.gov.cn/scwsjkw/gzbd01/2020/2/22/b35cc3b7ffa44c5e8bdb859a85983647.shtml,,,
2月22日,四川,攀枝花市,0,2,0,四川卫健委,http://wsjkw.sc.gov.cn/scwsjkw/gzbd01/2020/2/22/b35cc3b7ffa44c5e8bdb859a85983647.shtml,,,
2月22日,四川,德阳市,0,2,0,四川卫健委,http://wsjkw.sc.gov.cn/scwsjkw/gzbd01/2020/2/22/b35cc3b7ffa44c5e8bdb859a85983647.shtml,,,
2月22日,四川,绵阳市,0,2,0,四川卫健委,http://wsjkw.sc.gov.cn/scwsjkw/gzbd01/2020/2/22/b35cc3b7ffa44c5e8bdb859a85983647.shtml,,,
2月22日,四川,广元市,0,1,0,四川卫健委,http://wsjkw.sc.gov.cn/scwsjkw/gzbd01/2020/2/22/b35cc3b7ffa44c5e8bdb859a85983647.shtml,,,
2月22日,四川,南充市,0,3,0,四川卫健委,http://wsjkw.sc.gov.cn/scwsjkw/gzbd01/2020/2/22/b35cc3b7ffa44c5e8bdb859a85983647.shtml,,,
2月22日,四川,达州市,0,2,0,四川卫健委,http://wsjkw.sc.gov.cn/scwsjkw/gzbd01/2020/2/22/b35cc3b7ffa44c5e8bdb859a85983647.shtml,,,
2月22日,四川,眉山市,0,3,0,四川卫健委,http://wsjkw.sc.gov.cn/scwsjkw/gzbd01/2020/2/22/b35cc3b7ffa44c5e8bdb859a85983647.shtml,,,
2月22日,四川,甘孜州,0,1,0,四川卫健委,http://wsjkw.sc.gov.cn/scwsjkw/gzbd01/2020/2/22/b35cc3b7ffa44c5e8bdb859a85983647.shtml,,,
2月22日,湖北,武汉市,314,991,90,央视,http://m.news.cctv.com/2020/02/22/ARTI8Od5rySW5JLHnWP0TSvD200222.shtml,,,
2月22日,湖北,黄冈市,16,134,5,央视,http://m.news.cctv.com/2020/02/22/ARTI8Od5rySW5JLHnWP0TSvD200222.shtml,,,
2月22日,湖北,荆州市,6,81,0,央视,http://m.news.cctv.com/2020/02/22/ARTI8Od5rySW5JLHnWP0TSvD200222.shtml,,,
2月22日,湖北,黄石市,5,52,1,央视,http://m.news.cctv.com/2020/02/22/ARTI8Od5rySW5JLHnWP0TSvD200222.shtml,,,
2月22日,湖北,随州市,4,57,1,央视,http://m.news.cctv.com/2020/02/22/ARTI8Od5rySW5JLHnWP0TSvD200222.shtml,,,
2月22日,湖北,十堰市,3,28,0,央视,http://m.news.cctv.com/2020/02/22/ARTI8Od5rySW5JLHnWP0TSvD200222.shtml,,,
2月22日,湖北,仙桃市,3,21,0,央视,http://m.news.cctv.com/2020/02/22/ARTI8Od5rySW5JLHnWP0TSvD200222.shtml,,,
2月22日,湖北,襄阳市,2,59,2,央视,http://m.news.cctv.com/2020/02/22/ARTI8Od5rySW5JLHnWP0TSvD200222.shtml,,,
2月22日,湖北,孝感市,2,146,4,央视,http://m.news.cctv.com/2020/02/22/ARTI8Od5rySW5JLHnWP0TSvD200222.shtml,,,
2月22日,湖北,荆门市,2,67,0,央视,http://m.news.cctv.com/2020/02/22/ARTI8Od5rySW5JLHnWP0TSvD200222.shtml,,,
2月22日,湖北,鄂州市,2,11,0,央视,http://m.news.cctv.com/2020/02/22/ARTI8Od5rySW5JLHnWP0TSvD200222.shtml,,,
2月22日,湖北,咸宁市,2,44,1,央视,http://m.news.cctv.com/2020/02/22/ARTI8Od5rySW5JLHnWP0TSvD200222.shtml,,,
2月22日,湖北,恩施州,1,5,0,央视,http://m.news.cctv.com/2020/02/22/ARTI8Od5rySW5JLHnWP0TSvD200222.shtml,,,
2月22日,湖北,天门市,1,33,0,央视,http://m.news.cctv.com/2020/02/22/ARTI8Od5rySW5JLHnWP0TSvD200222.shtml,,,
2月22日,湖北,潜江市,1,10,1,央视,http://m.news.cctv.com/2020/02/22/ARTI8Od5rySW5JLHnWP0TSvD200222.shtml,,,
2月22日,湖北,神农架林区,1,0,0,央视,http://m.news.cctv.com/2020/02/22/ARTI8Od5rySW5JLHnWP0TSvD200222.shtml,,,
2月22日,湖北,地市明细不详,1,3,0,央视,http://m.news.cctv.com/2020/02/22/ARTI8Od5rySW5JLHnWP0TSvD200222.shtml,,,监狱
2月22日,湖北,宜昌市,0,23,1,央视,http://m.news.cctv.com/2020/02/22/ARTI8Od5rySW5JLHnWP0TSvD200222.shtml,,,
2月22日,韩国,,142,0,1,央视,http://m.news.cctv.com/2020/02/22/ARTIAOt8sChK79wyw4S3RGEr200222.shtml,,,
2月22日,广东,惠州市,0,2,0,广州日报,https://cdn.gzdaily.com/wapp/fyMap/index.html#tab2,,,
2月22日,广东,梅州市,0,1,0,广州日报,https://cdn.gzdaily.com/wapp/fyMap/index.html#tab2,,,
2月22日,甘肃,兰州市,0,6,0,甘肃卫健委,http://wsjk.gansu.gov.cn/channel/11217/index.html,,,
2月22日,甘肃,平凉市,0,3,0,甘肃卫健委,http://wsjk.gansu.gov.cn/channel/11217/index.html,,,
2月22日,甘肃,甘南州,0,2,0,甘肃卫健委,http://wsjk.gansu.gov.cn/channel/11217/index.html,,,
2月22日,甘肃,白银市,0,2,0,甘肃卫健委,http://wsjk.gansu.gov.cn/channel/11217/index.html,,,
2月22日,上海,地市明细不详,0,0,0,上海发布,https://mp.weixin.qq.com/s?__biz=MjM5NTA5NzYyMA==&mid=2654125007&idx=1&sn=68b6107487f403bb5fea256be2f8bc0a&chksm=bd3ba6b48a4c2fa2ae79a005597fb5366779cf291c09a12b3118975b07ba8d490bf8ce7412bd&mpshare=1&scene=1&srcid=&sharer_sharetime=1582338673294&sharer_shareid=0383e513d8df3dcc0325625527b7581d&key=3338f5f18d02dc0f99c6102d753737356e494483d8cd1b25df4b5b4d12a48bdc655ae8f58232c5e054e202472280cd27f665e7c1f06e8337174226fe8d6111a74ae5f9c8da9f0bb48e09a33583ecf056&ascene=1&uin=MjE5NDU1ODg4MA%3D%3D&devicetype=Windows+10&version=62080079&lang=zh_CN&exportkey=AetiQKPz19QQfBMzXQHzqL8%3D&pass_ticket=W9KX8foXW4JE%2BAycgPdY0QaegE8wd53IghdR1XrBIrusYb%2BXySccQ69LXdgfrzbv,,,
2月22日,福建,福州市,0,11,0,福州卫健委,http://www.fuzhou.gov.cn/zgfzzt/swjw/fzwj/wjgg/202002/t20200222_3203899.htm,,,
2月22日,福建,泉州市,0,1,0,泉州卫健委,http://health.quanzhou.gov.cn/xwzx/xydt/202002/t20200222_2040937.htm,,,
2月22日,福建,龙岩市,0,2,0,龙岩卫健委,http://wjw.longyan.gov.cn/zwgk/gzdt/202002/t20200222_1648834.htm,,,
2月22日,河南,安阳市,0,2,0,安阳发布,https://mp.weixin.qq.com/s/Uxd59ZMNcT3pjeR26cG3NA,,,
2月22日,河南,许昌市,0,4,0,许昌发布,https://mp.weixin.qq.com/s/ZNCCh4zblKi5Mp0JrqzsqA,,,
2月22日,河南,焦作市,0,3,0,焦作发布,https://mp.weixin.qq.com/s/MT4DuUn6G3MC-2DsLw_llA,,,
2月22日,河南,洛阳市,0,1,0,洛阳网,https://mp.weixin.qq.com/s/zZ98ryStWbpWCxB8TJPcog,,,
2月22日,河南,开封市,0,1,0,开封发布,https://mp.weixin.qq.com/s/v-dEv1iW0bOrhtRe3iti1Q,,,
2月22日,广东,广州市,0,18,0,广州日报,https://cdn.gzdaily.com/wapp/fyMap/index.html#tab2,,,
2月22日,广东,珠海市,0,3,0,广州日报,https://cdn.gzdaily.com/wapp/fyMap/index.html#tab2,,,
2月22日,广东,东莞市,0,4,0,广州日报,https://cdn.gzdaily.com/wapp/fyMap/index.html#tab2,,,
2月22日,广东,中山市,0,4,0,广州日报,https://cdn.gzdaily.com/wapp/fyMap/index.html#tab2,,,
2月22日,天津,宝坻区,2,0,0,央视,http://m.news.cctv.com/2020/02/22/ARTI1QJ2JpTDQCb0CYlzjc6G200222.shtml,,,
2月22日,河南,鹤壁市,0,1,0,鹤壁卫健委,https://wsjkw.hebi.gov.cn/wsjsw/1102809/3304809/index.html,,,
2月22日,云南,昭通市,0,4,0,昭通日报,https://mp.weixin.qq.com/s/sMdU9-2cM5RZByvR5rnh4Q,,,
2月22日,云南,西双版纳州,0,5,0,西双版纳发布,https://mp.weixin.qq.com/s/K_Hf8vzOiPKoCyzbXr8I7Q,,,
2月22日,云南,大理州,0,1,0,云南发布,https://weibo.com/1662558237/Ivmuq07Z2,,,
2月22日,云南,保山市,0,1,0,云南发布,https://weibo.com/1662558237/Ivmuq07Z2,,,
2月22日,安徽,阜阳市,0,9,0,阜阳日报,https://mp.weixin.qq.com/s/-7Vje-vkC5RPydjC0F64ZQ,,,
2月22日,河南,信阳市,0,10,0,信阳卫健委,http://www.hnxywjw.gov.cn/a/news/tongzhi/2020/0222/4929.html,,,
2月22日,河南,驻马店市,0,7,0,驻马店日报,https://mp.weixin.qq.com/s/TPWxKikP4HC7yww26UptQA,,,
2月22日,河南,新乡市,0,3,0,新乡日报,https://mp.weixin.qq.com/s/D3xttC3piuPeIRGV8HNWfA,,,
2月22日,河南,南阳市,0,1,0,南阳新闻广播,https://m.weibo.cn/2793767913/4474750229055605,,,
2月22日,河南,许昌市,0,2,0,襄城宣传,https://m.weibo.cn/5052066579/4474711990072220,,,
2月22日,湖南,岳阳市,0,10,0,红网,https://m.weibo.cn/3363163410/4474761608676975,,,
2月22日,湖南,常德市,0,2,0,常德发布,https://mp.weixin.qq.com/s/6ymX1ySrxn81en55_Iwa7Q,,,
2月22日,湖南,郴州市,0,1,0,郴州发布,https://mp.weixin.qq.com/s/vyGtJl1cldB23JWfK9I-2g,,,
2月22日,安徽,安庆市,0,6,0,安庆之声,https://mp.weixin.qq.com/s/9aZ5c08EtbWqf8Be6ror6Q,,,
2月22日,江西,地市明细不详,0,11,0,中国江西网,https://m.weibo.cn/2599892125/4474753710539388,,,
2月22日,江苏,苏州市,0,7,0,苏州发布,https://mp.weixin.qq.com/s/wmhetClAeFc7L9_Q-Iilpg,,,
2月22日,上海,外地来沪,1,4,0,上海卫健委,https://mp.weixin.qq.com/s/-7hqxlpsby5sSAJfJpDJkw,,,
2月22日,上海,浦东新区,0,1,0,上海卫健委,https://mp.weixin.qq.com/s/-7hqxlpsby5sSAJfJpDJkw,,,
2月22日,上海,徐汇区,0,3,0,上海卫健委,https://mp.weixin.qq.com/s/-7hqxlpsby5sSAJfJpDJkw,,,
2月22日,上海,静安区,0,1,0,上海卫健委,https://mp.weixin.qq.com/s/-7hqxlpsby5sSAJfJpDJkw,,,
2月22日,上海,松江区,0,2,0,上海卫健委,https://mp.weixin.qq.com/s/-7hqxlpsby5sSAJfJpDJkw,,,
